user_id,age,gender,income,profession,location,education_level,marital_status
514968092,45,male,80375,Manufacturing,Suburban,Some College,Divorced
514976887,43,male,80840,Healthcare,Urban,Master's,Married
514977443,43,male,115312,Manufacturing,Rural,Bachelor's,Married
514979458,42,male,115872,Technology,Urban,Some College,Married
514982580,36,female,74991,Finance,Urban,Master's,Married
514983693,20,female,37888,Retail,Suburban,Some College,Single
514983723,44,female,43058,Technology,Urban,Master's,Divorced
514983980,28,female,61899,Education,Urban,Master's,Married
514989643,48,female,70961,Healthcare,Urban,Master's,Married
514990667,21,male,55438,Technology,Urban,Bachelor's,Single
514992643,42,male,89106,Education,Suburban,Master's,Married
514992775,41,female,48475,Healthcare,Suburban,Bachelor's,Married
514993812,35,male,88953,Technology,Suburban,Bachelor's,Married
514997336,40,female,68920,Healthcare,Suburban,Master's,Married
514998287,46,female,64337,Manufacturing,Rural,High School,Divorced
515000123,38,male,65210,Technology,Urban,PhD+,Married
515000345,50,male,73135,Healthcare,Urban,Master's,Married
515005250,48,female,88580,Retail,Suburban,Bachelor's,Married
515006377,56,female,122155,Manufacturing,Urban,High School,Single
515006982,39,male,83171,Finance,Urban,Some College,Married
515012947,37,female,111778,Healthcare,Suburban,Master's,Married
515013627,36,female,57549,Healthcare,Urban,PhD+,Single
515016447,37,female,75918,Manufacturing,Urban,Master's,Married
515017824,35,female,49577,Education,Suburban,Master's,Married
515021010,20,male,62954,Retail,Suburban,High School,Single
515022250,46,male,121764,Education,Urban,Master's,Married
515022608,54,male,87400,Education,Urban,Master's,Married
515023453,44,male,68434,Technology,Urban,PhD+,Single
515023676,34,female,100312,Finance,Urban,Some College,Married
515024936,39,female,87972,Education,Rural,PhD+,Married
515032797,21,male,84223,Retail,Suburban,High School,Married
515032901,40,male,53919,Finance,Urban,Bachelor's,Single
515034619,36,female,74699,Services,Urban,Some College,Single
515034684,51,male,73883,Manufacturing,Urban,Bachelor's,Married
515036745,49,male,28164,Services,Suburban,High School,Married
515036954,47,male,81899,Healthcare,Urban,PhD+,Married
515037428,56,male,85193,Education,Urban,Master's,Divorced
515038205,46,female,80749,Healthcare,Rural,PhD+,Single
515039119,50,male,90361,Technology,Suburban,Bachelor's,Single
515040100,22,male,28753,Retail,Urban,Bachelor's,Single
515041508,18,male,49429,Technology,Suburban,Master's,Single
515046846,38,male,74603,Retail,Urban,Bachelor's,Married
515047205,52,male,47216,Healthcare,Suburban,Bachelor's,Widowed
515048533,28,male,89046,Healthcare,Rural,PhD+,Single
515050697,33,male,68501,Manufacturing,Urban,Master's,Married
515051763,51,male,77228,Retail,Urban,High School,Married
515052415,47,female,62246,Education,Suburban,Master's,Married
515054108,51,female,86116,Healthcare,Suburban,High School,Divorced
515054942,42,male,97791,Other,Suburban,High School,Married
515055368,31,male,116319,Finance,Suburban,Master's,Single
515057327,30,male,68861,Retail,Suburban,High School,Married
515060285,40,male,34260,Healthcare,Urban,PhD+,Married
515063169,38,male,107984,Retail,Suburban,High School,Married
515063171,42,male,83182,Education,Urban,Bachelor's,Married
515065132,49,male,95726,Technology,Urban,Bachelor's,Married
515066491,36,male,122508,Manufacturing,Suburban,Bachelor's,Married
515066678,44,female,83579,Finance,Urban,PhD+,Married
515066905,54,female,113577,Manufacturing,Suburban,High School,Married
515067755,37,female,87310,Technology,Urban,Bachelor's,Married
515068260,57,male,70884,Services,Urban,Bachelor's,Married
515069718,34,female,94186,Education,Rural,PhD+,Married
515071958,42,female,75754,Healthcare,Urban,Bachelor's,Married
515072358,51,male,76546,Education,Suburban,PhD+,Married
515073220,41,male,90244,Technology,Suburban,Bachelor's,Married
515073343,31,male,25557,Technology,Urban,PhD+,Single
515074321,29,male,67100,Education,Urban,PhD+,Married
515076126,39,female,98567,Technology,Urban,Master's,Married
515076759,43,female,56353,Finance,Urban,Some College,Married
515078340,54,female,90456,Healthcare,Suburban,Some College,Married
515079345,41,female,59019,Other,Urban,Bachelor's,Married
515080735,28,female,54526,Finance,Urban,Bachelor's,Married
515081351,31,female,44212,Finance,Urban,Master's,Married
515082352,35,female,114397,Technology,Urban,Bachelor's,Married
515084289,16,female,49389,Services,Urban,Master's,Single
515085165,44,male,49849,Education,Suburban,Master's,Married
515085947,47,male,70600,Technology,Urban,Bachelor's,Widowed
515086014,39,male,42065,Healthcare,Suburban,Master's,Married
515087054,42,male,86664,Finance,Suburban,PhD+,Married
515087104,40,male,49400,Healthcare,Urban,High School,Married
515087744,33,female,67532,Services,Urban,Bachelor's,Married
515087877,35,male,55218,Healthcare,Urban,Master's,Divorced
515088518,31,male,58925,Retail,Urban,High School,Single
515089553,35,female,73870,Finance,Suburban,Some College,Married
515093508,42,female,79259,Finance,Urban,PhD+,Single
515093952,45,male,68858,Manufacturing,Urban,High School,Divorced
515096468,42,female,61188,Manufacturing,Suburban,Some College,Married
515096697,38,female,68794,Manufacturing,Urban,Bachelor's,Married
515097592,31,male,42752,Education,Urban,Master's,Married
515097968,38,male,52405,Finance,Suburban,Bachelor's,Married
515098970,30,male,85134,Manufacturing,Suburban,Some College,Married
515099507,29,female,74166,Services,Suburban,High School,Married
515099646,49,male,66364,Education,Urban,PhD+,Married
515100153,51,male,110773,Manufacturing,Urban,High School,Married
515101464,43,male,85995,Technology,Suburban,Bachelor's,Married
515102040,44,male,69419,Technology,Urban,Master's,Married
515102857,34,female,41003,Finance,Suburban,Master's,Married
515104897,31,female,71271,Technology,Urban,PhD+,Married
515104943,41,male,92641,Finance,Suburban,Bachelor's,Single
515107212,49,female,81222,Retail,Suburban,Some College,Divorced
515113968,34,male,25000,Education,Urban,PhD+,Married
515120208,65,male,120161,Education,Urban,Bachelor's,Divorced
515121666,32,male,93665,Healthcare,Suburban,PhD+,Married
515122138,40,female,73111,Healthcare,Suburban,Bachelor's,Married
515125400,39,male,65759,Technology,Urban,PhD+,Married
515125486,37,male,94451,Technology,Rural,High School,Married
515125946,33,male,102831,Technology,Urban,PhD+,Single
515128133,38,female,90076,Education,Urban,Some College,Single
515130282,44,male,56531,Technology,Urban,Master's,Married
515133436,28,male,68299,Healthcare,Urban,PhD+,Married
515136457,40,male,92208,Finance,Suburban,Bachelor's,Married
515141480,39,female,58454,Finance,Urban,Bachelor's,Married
515144845,44,male,48315,Other,Suburban,Some College,Married
515146212,39,male,67493,Healthcare,Urban,Bachelor's,Married
515146827,45,male,78910,Technology,Suburban,Bachelor's,Married
515151972,25,male,69706,Technology,Urban,PhD+,Married
515152567,49,male,49925,Services,Rural,High School,Married
515152942,50,male,65696,Manufacturing,Rural,Some College,Divorced
515154404,42,female,51963,Retail,Urban,Some College,Married
515156759,34,male,88861,Retail,Urban,High School,Single
515157933,43,male,89497,Healthcare,Rural,High School,Married
515162639,51,male,97794,Healthcare,Suburban,Bachelor's,Married
515162915,44,male,70466,Technology,Urban,Bachelor's,Married
515163148,33,female,91604,Services,Suburban,High School,Married
515165118,26,female,63090,Healthcare,Suburban,Bachelor's,Married
515166925,38,female,82904,Retail,Rural,High School,Married
515167483,45,female,105255,Education,Rural,PhD+,Single
515169850,46,female,67301,Technology,Urban,Some College,Married
515170439,29,male,70398,Technology,Urban,PhD+,Divorced
515171661,47,female,115185,Healthcare,Suburban,PhD+,Single
515172455,39,female,71914,Finance,Urban,Bachelor's,Married
515172997,33,male,87085,Technology,Suburban,Bachelor's,Single
515176774,37,male,99969,Technology,Suburban,Bachelor's,Married
515188062,41,female,93186,Education,Urban,Bachelor's,Married
515188261,31,male,68534,Technology,Urban,Master's,Single
515188887,31,male,28563,Education,Urban,Master's,Married
515188951,43,male,70311,Finance,Urban,Master's,Married
515189345,57,female,92109,Healthcare,Urban,Bachelor's,Widowed
515192915,35,female,76700,Manufacturing,Urban,High School,Single
515193869,53,male,87495,Healthcare,Urban,Bachelor's,Divorced
515196934,36,female,103439,Finance,Urban,Bachelor's,Married
515197470,37,male,68869,Manufacturing,Rural,Master's,Married
515197473,34,female,107851,Finance,Urban,Master's,Single
515199007,48,female,81895,Education,Suburban,Bachelor's,Single
515199385,51,male,101605,Technology,Urban,High School,Married
515201307,47,female,83357,Healthcare,Urban,PhD+,Married
515201920,52,male,70054,Technology,Urban,PhD+,Married
515205163,46,male,112512,Healthcare,Suburban,Master's,Married
515208016,48,female,74679,Finance,Suburban,PhD+,Married
515210222,44,female,98665,Healthcare,Suburban,Master's,Single
515210795,38,male,80840,Other,Urban,Bachelor's,Divorced
515211794,39,male,60087,Healthcare,Urban,Some College,Married
515212551,40,male,65381,Technology,Urban,Bachelor's,Widowed
515221471,47,female,97606,Other,Urban,Bachelor's,Single
515222978,30,female,71007,Technology,Urban,PhD+,Married
515223417,41,female,81646,Technology,Urban,Bachelor's,Married
515225904,38,female,60800,Finance,Urban,Master's,Married
515227224,44,female,93590,Manufacturing,Suburban,Some College,Married
515229289,43,female,82233,Manufacturing,Urban,High School,Divorced
515229697,54,male,83951,Healthcare,Urban,Bachelor's,Divorced
515231470,43,female,97404,Finance,Suburban,Bachelor's,Single
515235122,47,female,71061,Finance,Suburban,Some College,Married
515237715,32,female,32650,Technology,Urban,PhD+,Married
515239689,41,male,58138,Other,Urban,Master's,Married
515240336,48,female,85368,Healthcare,Rural,Bachelor's,Divorced
515242307,34,male,60377,Services,Suburban,Some College,Single
515244266,35,female,58018,Finance,Urban,Master's,Married
515245391,48,female,58512,Services,Urban,Bachelor's,Divorced
515249466,57,female,90649,Retail,Urban,High School,Single
515253493,45,male,80575,Finance,Suburban,PhD+,Married
515254986,51,female,106607,Healthcare,Suburban,Master's,Divorced
515257105,62,male,113633,Retail,Urban,Some College,Divorced
515257618,34,female,64679,Education,Urban,Bachelor's,Single
515258928,34,male,80090,Retail,Urban,High School,Single
515259248,49,male,97288,Education,Urban,Master's,Single
515260179,39,male,65855,Technology,Urban,Bachelor's,Married
515265174,49,male,56352,Technology,Suburban,Master's,Single
515270353,20,female,73628,Technology,Rural,Master's,Single
515271254,43,male,73609,Finance,Suburban,Master's,Married
515277179,53,male,90818,Education,Urban,PhD+,Married
515289720,44,female,88919,Healthcare,Rural,PhD+,Divorced
515295960,36,male,85851,Manufacturing,Rural,High School,Married
515300973,55,male,98490,Manufacturing,Urban,High School,Widowed
515315334,38,male,28621,Education,Rural,High School,Single
515317359,51,male,71425,Education,Urban,Master's,Married
515319263,36,female,59434,Technology,Urban,Bachelor's,Married
515321311,30,female,44755,Manufacturing,Urban,High School,Married
515321502,31,female,65126,Technology,Urban,Bachelor's,Married
515322894,51,female,86952,Services,Suburban,High School,Married
515324011,42,female,54462,Finance,Urban,PhD+,Single
515326395,44,male,80450,Technology,Suburban,Master's,Married
515329843,35,female,67264,Finance,Rural,Bachelor's,Divorced
515329898,39,male,87364,Services,Suburban,High School,Married
515331241,39,male,74158,Finance,Urban,PhD+,Single
515333551,38,male,93299,Healthcare,Suburban,Some College,Married
515334187,43,male,96871,Healthcare,Suburban,Bachelor's,Divorced
515335061,29,female,76363,Education,Rural,Master's,Single
515336099,42,female,76690,Technology,Urban,Bachelor's,Single
515336380,48,female,98699,Healthcare,Suburban,Bachelor's,Married
515337126,39,female,54953,Retail,Rural,High School,Married
515340811,31,male,76158,Other,Urban,PhD+,Single
515341399,46,female,92500,Manufacturing,Suburban,Master's,Married
515343213,47,female,91168,Finance,Urban,Bachelor's,Married
515344448,46,male,72987,Education,Rural,Master's,Divorced
515346200,39,female,96390,Healthcare,Rural,PhD+,Married
515346749,51,male,107544,Manufacturing,Suburban,High School,Married
515347521,50,female,99782,Technology,Suburban,Bachelor's,Single
515347624,39,female,91547,Healthcare,Suburban,PhD+,Divorced
515348353,45,male,78532,Education,Urban,Master's,Married
515350439,33,male,48103,Education,Urban,Master's,Single
515350497,42,female,84703,Retail,Suburban,Bachelor's,Married
515353220,36,male,68908,Healthcare,Suburban,Master's,Married
515354285,50,female,44443,Finance,Urban,Master's,Married
515355326,50,female,70616,Retail,Urban,High School,Widowed
515355762,42,male,29090,Manufacturing,Urban,High School,Married
515356008,39,female,63735,Finance,Suburban,Master's,Married
515356588,50,female,68649,Manufacturing,Urban,High School,Married
515360667,46,male,119208,Services,Suburban,Some College,Married
515360751,33,female,81140,Services,Urban,High School,Divorced
515361227,27,female,68778,Services,Urban,Some College,Single
515362816,23,male,34658,Education,Rural,Master's,Married
515364908,45,male,100863,Technology,Urban,High School,Married
515365864,32,male,83597,Finance,Suburban,Some College,Single
515368475,37,male,71077,Technology,Urban,Master's,Married
515369147,39,female,97416,Finance,Urban,Bachelor's,Married
515373002,43,male,56539,Technology,Suburban,Master's,Married
515373167,45,female,78453,Technology,Suburban,Master's,Married
515373827,54,female,92591,Healthcare,Urban,PhD+,Divorced
515375300,36,male,47265,Healthcare,Suburban,Master's,Married
515376512,52,male,90856,Education,Urban,Bachelor's,Married
515376667,54,female,77942,Healthcare,Suburban,PhD+,Single
515378147,38,male,93917,Education,Suburban,PhD+,Married
515379639,49,female,90629,Healthcare,Suburban,Master's,Divorced
515383115,28,female,50025,Healthcare,Rural,Bachelor's,Divorced
515384251,39,female,66925,Finance,Urban,Master's,Married
515384420,40,male,60327,Healthcare,Urban,Some College,Married
515386146,41,male,90665,Finance,Suburban,Some College,Divorced
515388991,39,female,64159,Finance,Rural,Master's,Married
515389897,53,female,84779,Education,Suburban,Some College,Single
515393335,35,female,59229,Technology,Urban,Bachelor's,Married
515393636,33,male,36698,Healthcare,Suburban,Master's,Single
515395193,54,male,82808,Technology,Urban,Bachelor's,Married
515397272,38,female,45669,Healthcare,Suburban,Bachelor's,Married
515400137,37,male,70303,Healthcare,Urban,PhD+,Married
515400690,28,male,69995,Finance,Urban,Bachelor's,Married
515402897,53,female,67088,Technology,Rural,Master's,Married
515406372,35,male,58884,Technology,Urban,Bachelor's,Single
515408171,29,male,108853,Technology,Suburban,Bachelor's,Single
515412322,56,male,64268,Technology,Urban,Master's,Married
515412361,42,female,59502,Education,Urban,Master's,Married
515414605,29,female,61005,Services,Urban,High School,Single
515414620,38,male,75145,Manufacturing,Urban,High School,Married
515415544,47,female,75933,Healthcare,Suburban,Some College,Married
515420265,36,male,80465,Technology,Urban,PhD+,Married
515420981,37,male,62071,Healthcare,Urban,Master's,Married
515421039,45,male,98130,Other,Rural,Bachelor's,Married
515427534,35,female,25000,Retail,Urban,High School,Married
515428228,22,female,53785,Technology,Urban,Bachelor's,Single
515430006,31,male,72608,Manufacturing,Suburban,High School,Single
515430551,48,female,92685,Education,Urban,Master's,Divorced
515431220,43,female,62304,Technology,Urban,Bachelor's,Divorced
515433611,31,male,60253,Manufacturing,Rural,High School,Divorced
515436508,26,male,74474,Technology,Urban,PhD+,Married
515437125,32,male,79552,Technology,Urban,High School,Single
515437158,54,male,116134,Healthcare,Rural,Master's,Divorced
515438632,45,female,105883,Finance,Urban,Master's,Married
515438875,42,male,85233,Healthcare,Suburban,Bachelor's,Married
515439616,27,male,71245,Other,Urban,Master's,Single
515441949,48,female,136136,Finance,Urban,High School,Married
515442404,39,female,81763,Finance,Urban,PhD+,Single
515443224,39,female,87363,Services,Suburban,High School,Married
515444369,38,male,33260,Manufacturing,Suburban,Bachelor's,Married
515448354,47,female,60232,Education,Rural,Bachelor's,Married
515449107,47,female,88439,Healthcare,Suburban,Master's,Married
515449230,21,male,40678,Technology,Urban,Bachelor's,Single
515450774,40,female,89319,Other,Suburban,Some College,Divorced
515453692,54,male,60684,Education,Urban,Bachelor's,Married
515453861,32,male,47382,Services,Urban,High School,Married
515454102,37,male,44089,Services,Urban,Some College,Divorced
515454476,40,female,91238,Technology,Suburban,Master's,Married
515455445,25,female,90709,Healthcare,Urban,Master's,Single
515455506,35,male,57259,Education,Urban,High School,Divorced
515458298,46,male,93148,Healthcare,Rural,Some College,Married
515458533,29,female,70258,Technology,Suburban,Master's,Single
515460395,35,female,59294,Services,Urban,Some College,Divorced
515461137,38,male,82203,Manufacturing,Rural,High School,Single
515461696,56,male,110648,Technology,Urban,Master's,Married
515462638,35,male,57549,Finance,Urban,Bachelor's,Married
515463729,53,male,82970,Education,Suburban,Bachelor's,Divorced
515463920,26,male,91022,Technology,Urban,Master's,Married
515464827,57,male,120296,Healthcare,Urban,Bachelor's,Married
515467508,40,male,89048,Manufacturing,Suburban,High School,Married
515469715,56,male,98974,Finance,Urban,Master's,Single
515469788,37,male,61986,Finance,Urban,Master's,Married
515471827,35,male,84759,Healthcare,Suburban,Some College,Married
515472979,37,female,70317,Healthcare,Urban,PhD+,Married
515473961,45,male,71948,Technology,Urban,Bachelor's,Divorced
515475219,40,female,80531,Healthcare,Suburban,Bachelor's,Married
515475654,54,female,106444,Education,Urban,Master's,Married
515477254,65,male,114673,Services,Urban,Bachelor's,Widowed
515485188,50,male,89475,Finance,Suburban,Master's,Married
515487299,45,male,71318,Finance,Urban,Bachelor's,Married
515488918,45,female,98722,Finance,Urban,Bachelor's,Married
515488973,44,male,74922,Other,Urban,High School,Married
515492096,54,female,71814,Services,Rural,Bachelor's,Divorced
515492455,45,female,56132,Healthcare,Rural,Some College,Single
515493276,30,female,65182,Technology,Urban,Master's,Single
515494421,34,male,66239,Other,Urban,High School,Married
515495146,39,female,94078,Finance,Suburban,Bachelor's,Married
515496916,48,male,74799,Healthcare,Suburban,PhD+,Single
515499510,42,female,90199,Manufacturing,Suburban,High School,Divorced
515501000,43,female,57427,Education,Urban,Bachelor's,Married
515501220,43,female,77119,Manufacturing,Suburban,Master's,Married
515503960,35,female,87934,Technology,Urban,Bachelor's,Widowed
515504673,37,male,86074,Finance,Urban,PhD+,Married
515505873,36,male,85192,Technology,Suburban,Bachelor's,Single
515505953,38,male,75790,Healthcare,Urban,Bachelor's,Married
515506471,47,female,126750,Technology,Suburban,PhD+,Married
515507461,41,male,61660,Healthcare,Urban,Bachelor's,Single
515511224,29,male,92128,Education,Suburban,Master's,Married
515512610,46,male,95961,Healthcare,Urban,Master's,Married
515512980,38,female,88124,Healthcare,Urban,Bachelor's,Single
515513688,38,female,53102,Manufacturing,Rural,High School,Single
515514003,40,male,45419,Retail,Urban,High School,Single
515514457,43,male,89187,Healthcare,Suburban,Master's,Married
515515207,43,male,75052,Healthcare,Urban,Some College,Widowed
515516278,37,male,109598,Finance,Urban,Master's,Married
515516960,36,male,71137,Manufacturing,Urban,High School,Married
515517938,31,male,74164,Healthcare,Rural,Master's,Divorced
515520403,29,male,66048,Technology,Suburban,Bachelor's,Divorced
515521665,42,female,58267,Technology,Urban,Master's,Married
515522059,40,female,95417,Education,Rural,Master's,Married
515524434,38,female,91143,Technology,Suburban,Master's,Married
515525734,38,female,83785,Technology,Suburban,High School,Single
515529701,32,female,73546,Finance,Urban,Bachelor's,Married
515536916,37,male,43243,Technology,Urban,Some College,Married
515538809,46,female,121349,Finance,Suburban,Bachelor's,Single
515540708,43,male,100571,Technology,Urban,PhD+,Married
515541368,45,female,94449,Healthcare,Urban,Master's,Married
515542500,28,female,81391,Finance,Suburban,Bachelor's,Single
515542932,25,female,36572,Education,Suburban,Master's,Married
515543114,33,female,33468,Manufacturing,Suburban,Bachelor's,Married
515543930,41,male,100767,Finance,Urban,Master's,Divorced
515546754,53,female,69505,Education,Suburban,Master's,Single
515548347,45,male,116300,Finance,Urban,PhD+,Married
515548406,33,female,61830,Technology,Urban,Master's,Single
515548634,46,male,109554,Technology,Urban,Bachelor's,Single
515549253,39,female,60550,Manufacturing,Rural,Bachelor's,Married
515549700,51,female,55991,Healthcare,Urban,Bachelor's,Divorced
515550519,33,female,77176,Services,Suburban,Bachelor's,Married
515551356,44,male,63568,Education,Urban,Bachelor's,Single
515552423,42,female,71744,Finance,Urban,Master's,Married
515557374,54,male,89112,Healthcare,Suburban,Bachelor's,Married
515560058,44,female,82824,Manufacturing,Suburban,Some College,Divorced
515563097,36,male,66203,Manufacturing,Rural,High School,Single
515563346,45,male,63080,Healthcare,Urban,PhD+,Married
515566726,34,male,52172,Technology,Urban,Bachelor's,Married
515566987,42,male,94028,Finance,Suburban,PhD+,Married
515569726,19,female,60940,Education,Urban,Master's,Married
515571228,49,male,67197,Finance,Suburban,Bachelor's,Single
515572264,46,male,64876,Technology,Urban,Master's,Married
515573809,44,male,130936,Finance,Suburban,Bachelor's,Married
515573963,42,female,72113,Education,Suburban,Master's,Widowed
515574126,51,female,99482,Healthcare,Urban,Bachelor's,Married
515575402,47,male,96630,Finance,Suburban,Bachelor's,Married
515577984,42,male,67524,Healthcare,Urban,Bachelor's,Married
515579336,37,male,52344,Retail,Urban,Some College,Married
515583858,47,male,112546,Healthcare,Suburban,Master's,Married
515584755,33,male,62377,Education,Urban,PhD+,Married
515586795,48,female,66565,Healthcare,Urban,Some College,Single
515588497,33,female,32993,Retail,Urban,High School,Married
515590312,48,female,86105,Healthcare,Suburban,Master's,Married
515592978,37,male,102833,Finance,Suburban,Bachelor's,Married
515593376,32,male,49525,Finance,Suburban,Master's,Single
515595329,45,female,105462,Finance,Urban,Master's,Married
515595467,33,male,57227,Finance,Suburban,Master's,Married
515598335,47,female,66152,Technology,Suburban,PhD+,Single
515598348,44,male,43671,Education,Urban,Master's,Married
515601327,54,female,56929,Technology,Suburban,Bachelor's,Divorced
515603608,40,male,92592,Education,Urban,Bachelor's,Married
515604989,46,male,96906,Finance,Urban,Some College,Single
515610362,36,male,57687,Technology,Suburban,Master's,Single
515610623,45,female,64058,Finance,Urban,PhD+,Divorced
515612399,52,female,57647,Finance,Suburban,Master's,Divorced
515613905,52,female,65968,Finance,Urban,Bachelor's,Married
515615503,43,female,92968,Finance,Urban,Bachelor's,Married
515615612,44,male,76411,Healthcare,Urban,PhD+,Married
515620421,34,female,49426,Retail,Urban,Some College,Single
515624872,32,female,98041,Manufacturing,Urban,High School,Married
515626565,37,female,52792,Technology,Urban,High School,Single
515626707,30,female,43511,Technology,Urban,Master's,Married
515627290,32,female,57257,Healthcare,Suburban,Bachelor's,Single
515628793,41,male,70650,Technology,Urban,Bachelor's,Married
515629946,40,male,107421,Finance,Urban,Master's,Divorced
515630925,35,female,85450,Healthcare,Urban,Master's,Married
515632497,33,female,57642,Technology,Urban,Bachelor's,Single
515634809,33,male,42498,Technology,Suburban,Master's,Married
515635374,48,female,98953,Finance,Suburban,Some College,Married
515637378,36,male,92549,Education,Suburban,Some College,Divorced
515640264,46,female,50795,Education,Urban,Bachelor's,Married
515641184,33,male,84174,Manufacturing,Rural,Some College,Divorced
515641763,43,male,89003,Manufacturing,Suburban,Bachelor's,Married
515644095,23,female,76309,Retail,Urban,Bachelor's,Single
515651363,38,male,49101,Manufacturing,Suburban,High School,Married
515661539,42,female,95014,Education,Suburban,Bachelor's,Married
515662463,26,female,53387,Healthcare,Urban,High School,Single
515665015,30,female,64363,Manufacturing,Rural,Some College,Married
515667036,50,female,57248,Technology,Urban,Some College,Married
515667072,36,female,59535,Services,Urban,Bachelor's,Single
515668538,51,female,89661,Education,Urban,Master's,Married
515669364,41,male,100673,Healthcare,Urban,Bachelor's,Married
515669531,43,female,66109,Services,Urban,High School,Married
515672841,54,female,114863,Manufacturing,Suburban,Some College,Married
515672925,20,female,55924,Retail,Urban,Master's,Married
515674518,32,male,62318,Technology,Urban,Bachelor's,Single
515680653,45,female,79152,Manufacturing,Suburban,High School,Married
515682503,35,male,99490,Finance,Suburban,Bachelor's,Married
515688367,39,male,84575,Healthcare,Rural,Bachelor's,Married
515690637,28,male,89636,Finance,Suburban,Bachelor's,Single
515693448,39,female,58755,Finance,Urban,Master's,Divorced
515698851,61,female,133039,Healthcare,Urban,PhD+,Married
515702538,29,male,49784,Finance,Urban,Bachelor's,Single
515706919,48,male,91094,Finance,Suburban,Master's,Married
515710740,38,male,76294,Technology,Urban,Bachelor's,Married
515714926,41,male,67484,Services,Suburban,Bachelor's,Married
515715331,48,male,116027,Technology,Rural,Bachelor's,Single
515721734,31,female,91110,Education,Suburban,PhD+,Single
515723855,48,female,93028,Manufacturing,Urban,High School,Married
515724119,44,female,70856,Manufacturing,Suburban,Some College,Married
515731292,38,female,73185,Retail,Rural,Some College,Divorced
515738395,36,female,77793,Other,Urban,Master's,Married
515739577,35,female,77384,Education,Urban,Some College,Married
515749729,38,male,80798,Manufacturing,Urban,Some College,Divorced
515754485,33,male,36929,Retail,Urban,Some College,Married
515759008,51,female,84871,Finance,Suburban,Bachelor's,Divorced
515760908,34,male,113272,Education,Urban,Master's,Married
515762720,29,male,74364,Finance,Urban,Bachelor's,Single
515765048,41,male,80196,Healthcare,Suburban,High School,Married
515765350,49,female,90893,Healthcare,Urban,Bachelor's,Married
515766447,43,female,60068,Manufacturing,Urban,Some College,Married
515768880,52,female,55667,Finance,Urban,Bachelor's,Married
515770784,59,male,112076,Services,Suburban,High School,Widowed
515773340,45,male,99698,Technology,Urban,Master's,Married
515773727,49,male,94030,Technology,Urban,Bachelor's,Married
515774469,40,male,76617,Finance,Urban,Bachelor's,Divorced
515775885,31,male,80966,Manufacturing,Suburban,PhD+,Married
515776075,30,female,88765,Technology,Urban,Bachelor's,Married
515777890,47,female,41141,Technology,Urban,Some College,Divorced
515779848,41,female,100554,Healthcare,Rural,PhD+,Single
515784126,36,male,61046,Education,Urban,PhD+,Married
515784173,41,male,74390,Technology,Urban,Bachelor's,Divorced
515784618,36,female,115206,Finance,Suburban,Bachelor's,Single
515784925,34,female,71629,Other,Urban,Master's,Single
515791673,44,male,56338,Technology,Urban,PhD+,Divorced
515793868,36,female,92891,Technology,Urban,Master's,Married
515799431,24,female,54670,Services,Urban,Master's,Single
515800670,42,male,68992,Manufacturing,Suburban,Some College,Divorced
515802646,43,female,112936,Finance,Suburban,PhD+,Married
515803145,38,male,91233,Education,Urban,Some College,Married
515803673,35,female,89969,Technology,Urban,Bachelor's,Married
515805105,30,male,89631,Education,Urban,Some College,Married
515812068,39,female,69780,Finance,Urban,Master's,Married
515812843,46,male,88195,Education,Suburban,PhD+,Married
515813436,37,female,95907,Healthcare,Suburban,Bachelor's,Married
515814464,36,male,57120,Other,Suburban,Master's,Married
515816140,33,female,52250,Other,Suburban,High School,Married
515816799,47,female,114727,Healthcare,Urban,Master's,Married
515818760,55,male,69536,Manufacturing,Urban,High School,Widowed
515819336,32,male,38907,Finance,Urban,Master's,Married
515821944,41,male,37719,Services,Suburban,Some College,Divorced
515822327,37,male,86038,Technology,Urban,PhD+,Married
515824350,28,female,64380,Manufacturing,Suburban,Bachelor's,Married
515824736,31,male,67401,Healthcare,Urban,Bachelor's,Married
515825496,42,male,67240,Healthcare,Urban,Bachelor's,Divorced
515825726,31,male,64669,Retail,Urban,High School,Single
515826621,28,male,86836,Technology,Urban,PhD+,Divorced
515827242,27,female,25000,Healthcare,Urban,Bachelor's,Married
515828025,35,male,65011,Healthcare,Urban,Bachelor's,Married
515831418,31,male,62032,Retail,Suburban,High School,Married
515831837,47,male,102041,Services,Urban,High School,Married
515835311,38,female,64180,Technology,Urban,Master's,Married
515835602,36,female,77560,Healthcare,Urban,PhD+,Married
515837263,47,male,36651,Manufacturing,Urban,High School,Married
515837890,52,male,112152,Technology,Urban,Bachelor's,Married
515838913,40,female,100238,Finance,Urban,Master's,Married
515841741,40,female,138925,Finance,Urban,Master's,Widowed
515845464,45,female,69108,Services,Urban,Bachelor's,Single
515845622,42,male,118275,Services,Urban,High School,Single
515847067,49,female,118564,Technology,Suburban,PhD+,Married
515847744,36,female,66809,Retail,Suburban,High School,Single
515849219,40,female,61619,Technology,Urban,Bachelor's,Single
515850577,39,male,107229,Technology,Urban,PhD+,Single
515855786,43,female,44998,Finance,Urban,Bachelor's,Single
515858651,46,female,94876,Healthcare,Urban,Bachelor's,Married
515860193,44,female,88743,Finance,Suburban,Bachelor's,Married
515861404,51,male,62965,Education,Suburban,Bachelor's,Married
515863284,33,female,45179,Retail,Urban,High School,Married
515864031,32,female,43186,Technology,Urban,Some College,Single
